date,product_id,product_category,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days
2022-02-12,P039,Home,23.0,2558.03,73,43,0,0.0,5,2,12
2023-04-14,P022,Electronics,15.0,14318.67,136,34,0,0.0,4,4,11
2022-01-27,P015,Electronics,16.0,12686.77,62,52,0,0.0,3,1,8
2023-09-10,P044,Sports,32.0,2034.77,136,36,0,0.0,6,9,12
2022-01-18,P019,Apparel,29.0,787.58,91,33,0,0.0,1,1,4
2023-10-02,P034,Sports,20.0,2425.94,149,52,0,0.0,0,10,2
2022-12-28,P034,Sports,47.0,2390.14,103,52,0,0.0,2,12,2
2023-07-26,P011,Electronics,23.0,6539.62,53,27,0,0.0,2,7,4
2023-02-18,P009,Apparel,30.0,3545.4,170,43,0,0.0,5,2,2
2022-02-18,P008,Beauty,39.0,2015.86,75,20,0,0.0,4,2,10
2023-11-05,P002,Sports,51.0,5732.88,62,55,0,0.0,6,11,9
2023-03-06,P003,Home,20.0,4863.62,122,79,0,0.0,0,3,10
2023-02-08,P026,Home,12.0,7369.98,153,42,0,0.0,2,2,8
2022-09-02,P014,Electronics,17.0,229810.3,88,28,0,0.0,4,9,9
2022-01-11,P011,Electronics,9.0,6666.42,107,27,0,0.0,1,1,4
2023-02-21,P001,Electronics,10.0,24952.7,158,45,0,0.0,1,2,13
2023-01-18,P048,Apparel,33.0,1950.75,173,51,0,0.0,2,1,7
2022-04-08,P032,Electronics,18.0,6955.59,83,39,0,0.0,4,4,12
2022-04-30,P010,Home,28.0,2033.09,145,43,0,0.0,5,4,12
2023-10-20,P023,Electronics,31.0,2586.86,154,32,0,0.0,4,10,4
2023-06-04,P046,Home,25.0,1002.75,233,56,0,0.0,6,6,2
2023-04-24,P010,Home,22.0,2024.03,118,43,0,0.0,0,4,12
2022-12-16,P012,Sports,35.0,4739.78,170,78,0,0.0,4,12,6
2023-06-06,P050,Electronics,18.0,19493.04,81,78,0,0.0,1,6,2
2022-11-04,P025,Apparel,56.0,1412.77,109,51,0,0.0,4,11,5
2023-06-09,P030,Electronics,21.0,23984.66,69,64,0,0.0,4,6,10
2023-11-24,P035,Sports,50.0,1785.45,254,76,1,39.4,4,11,5
2022-04-09,P028,Apparel,41.0,1139.75,66,51,0,0.0,5,4,8
2022-12-18,P029,Apparel,49.0,1282.17,157,41,0,0.0,6,12,13
2022-01-10,P024,Electronics,15.0,2791.23,106,58,0,0.0,0,1,2
2022-12-17,P034,Sports,43.0,2445.0,192,52,0,0.0,5,12,2
2022-09-19,P010,Home,24.0,2017.09,125,43,0,0.0,0,9,12
2023-12-15,P047,Electronics,24.0,16877.37,96,21,0,0.0,4,12,6
2023-10-28,P035,Sports,39.0,1716.37,275,76,0,0.0,5,10,5
2023-11-02,P007,Electronics,29.0,14305.45,195,60,0,0.0,3,11,14
2022-03-30,P036,Beauty,36.0,991.62,31,22,0,0.0,2,3,8
2023-05-09,P049,Apparel,21.0,1163.14,38,23,0,0.0,1,5,8
2023-01-27,P003,Home,17.0,4937.86,272,79,0,0.0,4,1,10
2022-04-02,P016,Electronics,26.0,9143.72,161,43,0,0.0,5,4,6
2022-09-23,P032,Electronics,16.0,6887.49,99,39,0,0.0,4,9,12
2023-04-06,P015,Electronics,15.0,12144.84,82,52,0,0.0,3,4,8
2023-04-05,P035,Sports,25.0,1774.28,321,76,0,0.0,2,4,5
2023-05-25,P033,Electronics,22.0,9576.5,119,74,0,0.0,3,5,13
2023-08-26,P011,Electronics,28.0,6703.75,69,27,0,0.0,5,8,4
2023-07-31,P036,Beauty,29.0,985.89,59,22,0,0.0,0,7,8
2023-02-26,P041,Electronics,17.0,17923.68,118,68,0,0.0,6,2,2
2023-06-22,P023,Electronics,18.0,2593.46,69,32,0,0.0,3,6,4
2023-04-15,P004,Apparel,32.0,3448.42,41,40,0,0.0,5,4,14
2022-09-11,P039,Home,29.0,2637.94,164,43,0,0.0,6,9,12
2022-02-20,P009,Apparel,29.0,3471.72,58,43,0,0.0,6,2,2
2022-02-15,P012,Sports,25.0,4797.6,324,78,0,0.0,1,2,6
2023-06-21,P016,Electronics,13.0,9075.21,61,43,0,0.0,2,6,6
2023-11-20,P014,Electronics,32.0,22904.24,43,28,0,0.0,0,11,9
2022-09-19,P027,Electronics,20.0,11424.01,116,62,0,0.0,0,9,14
2022-01-13,P020,Electronics,12.0,19003.14,121,45,0,0.0,3,1,8
2022-11-09,P008,Beauty,67.0,2068.2,0,20,0,0.0,2,11,10
2023-10-29,P017,Electronics,31.0,18957.91,251,59,0,0.0,6,10,7
2023-05-19,P035,Sports,29.0,1771.17,131,76,0,0.0,4,5,5
2022-08-31,P001,Electronics,20.0,24725.51,95,45,0,0.0,2,8,13
2023-10-08,P004,Apparel,44.0,3326.32,131,40,0,0.0,6,10,14
2023-02-12,P030,Electronics,19.0,23537.09,134,64,0,0.0,6,2,10
2022-08-17,P012,Sports,29.0,4826.16,237,78,0,0.0,2,8,6
2022-06-19,P044,Sports,14.0,2089.73,66,36,0,0.0,6,6,12
2023-06-03,P018,Apparel,39.0,3229.62,21,20,0,0.0,5,6,4
2022-07-26,P014,Electronics,16.0,23323.24,60,28,0,0.0,1,7,9
2023-01-21,P002,Sports,23.0,5521.93,92,55,0,0.0,5,1,9
2022-03-28,P034,Sports,30.0,2524.06,101,52,0,0.0,0,3,2
2023-04-23,P007,Electronics,27.0,14386.34,167,60,0,0.0,6,4,14
2023-03-20,P015,Electronics,17.0,12093.2,178,52,0,0.0,0,3,8
2023-11-29,P026,Home,26.0,7265.06,72,42,0,0.0,2,11,8
2022-07-05,P027,Electronics,13.0,11750.85,172,62,0,0.0,1,7,14
2023-10-01,P046,Home,39.0,984.59,165,56,0,0.0,6,10,2
2022-07-22,P007,Electronics,15.0,14146.81,197,60,0,0.0,4,7,14
2023-11-26,P027,Electronics,74.0,11310.41,189,62,1,52.2,6,11,14
2023-05-30,P027,Electronics,22.0,11403.27,95,62,0,0.0,1,5,14
2023-12-29,P005,Electronics,44.0,8413.35,233,72,0,0.0,4,12,9
2022-01-22,P038,Electronics,19.0,13148.69,60,52,0,0.0,5,1,4
2022-07-29,P010,Home,19.0,2099.71,138,43,0,0.0,4,7,12
2022-10-02,P023,Electronics,56.0,2539.2,139,32,1,38.9,6,10,4
2022-08-17,P003,Home,23.0,4922.64,255,79,0,0.0,2,8,10
2022-03-23,P030,Electronics,20.0,23608.07,185,64,0,0.0,2,3,10
2022-10-13,P023,Electronics,22.0,2606.05,85,32,0,0.0,3,10,4
2023-11-18,P037,Electronics,48.0,5836.27,95,46,0,0.0,5,11,10
2022-02-28,P029,Apparel,25.0,1324.52,93,41,0,0.0,0,2,13
2023-07-17,P004,Apparel,39.0,3476.7,147,40,0,0.0,0,7,14
2022-02-25,P025,Apparel,30.0,1364.52,98,51,0,0.0,4,2,5
2023-04-21,P042,Apparel,40.0,1203.69,42,31,0,0.0,4,4,8
2023-09-21,P043,Electronics,16.0,13658.42,182,68,0,0.0,3,9,6
2022-01-20,P034,Sports,18.0,2448.39,-180,52,0,0.0,3,1,2
2022-08-25,P008,Beauty,36.0,2016.67,81,20,0,0.0,3,8,10
2023-12-01,P043,Electronics,31.0,13509.43,94,68,0,0.0,4,12,6
2023-03-14,P019,Apparel,24.0,776.91,91,33,0,0.0,1,3,4
2023-10-11,P012,Sports,45.0,49391.3,92,78,0,0.0,2,10,6
2022-10-24,P035,Sports,64.0,1728.45,208,76,1,32.6,0,10,5
2023-12-25,P002,Sports,81.0,5596.39,239,55,1,47.5,0,12,9
2022-08-24,P034,Sports,23.0,2491.07,165,52,0,0.0,2,8,2
2022-09-21,P015,Electronics,14.0,12358.96,54,52,0,0.0,2,9,8
2022-12-28,P039,Home,43.0,2575.8,187,43,0,0.0,2,12,12
2022-09-05,P036,Beauty,43.0,980.06,70,22,0,0.0,0,9,8
2022-04-15,P016,Electronics,19.0,9096.45,103,43,0,0.0,4,4,6
2022-06-17,P028,Apparel,22.0,1125.44,151,51,0,0.0,4,6,8
2022-08-12,P046,Home,14.0,957.39,204,56,0,0.0,4,8,2
2023-03-28,P028,Apparel,32.0,1130.72,158,51,0,0.0,1,3,8
2023-02-17,P045,Electronics,13.0,15540.58,61,21,0,0.0,4,2,13
2022-11-12,P026,Home,56.0,7284.06,134,42,0,0.0,5,11,8
2023-07-20,P031,Apparel,28.0,728.89,174,47,0,0.0,3,7,13
2023-03-02,P030,Electronics,10.0,23855.84,236,64,0,0.0,3,3,10
2022-03-28,P035,Sports,16.0,1715.69,345,76,0,0.0,0,3,5
2022-09-25,P034,Sports,42.0,2524.72,92,52,0,0.0,6,9,2
2022-10-14,P043,Electronics,26.0,13584.8,183,68,0,0.0,4,10,6
2023-03-17,P010,Home,21.0,2120.21,82,43,0,0.0,4,3,12
2023-04-08,P040,Apparel,33.0,1415.27,57,51,0,0.0,5,4,9
2023-08-18,P029,Apparel,20.0,1297.95,124,41,0,0.0,4,8,13
2022-05-21,P010,Home,27.0,2012.58,127,43,0,0.0,5,5,12
2022-03-02,P034,Sports,13.0,2489.47,62,52,0,0.0,2,3,2
2023-03-08,P033,Electronics,29.0,95514.2,252,74,1,46.7,2,3,13
2023-08-26,P009,Apparel,41.0,3542.55,99,43,0,0.0,5,8,2
2023-10-14,P017,Electronics,33.0,18747.83,282,59,0,0.0,5,10,7
2022-07-26,P022,Electronics,11.0,13634.64,45,34,0,0.0,1,7,11
2023-10-23,P021,Apparel,40.0,2742.63,103,58,0,0.0,0,10,12
2022-06-30,P024,Electronics,13.0,2800.54,110,58,0,0.0,3,6,2
2022-12-21,P045,Electronics,33.0,15966.14,30,21,0,0.0,2,12,13
2023-06-28,P037,Electronics,16.0,5674.82,108,46,0,0.0,2,6,10
2022-09-15,P006,Electronics,21.0,10104.19,269,79,0,0.0,3,9,13
2022-10-27,P041,Electronics,20.0,18027.07,279,68,0,0.0,3,10,2
2023-04-20,P047,Electronics,10.0,16551.41,49,21,0,0.0,3,4,6
2022-08-28,P020,Electronics,20.0,19664.34,94,45,0,0.0,6,8,8
2022-03-31,P017,Electronics,18.0,19257.8,175,59,0,0.0,3,3,7
2023-12-12,P005,Electronics,25.0,8076.46,146,72,0,0.0,1,12,9
2023-03-15,P020,Electronics,16.0,19735.23,212,45,0,0.0,2,3,8
2023-03-06,P020,Electronics,13.0,19141.05,128,45,0,0.0,0,3,8
2022-06-25,P011,Electronics,30.0,6427.53,86,27,0,0.0,5,6,4
2023-01-02,P004,Apparel,22.0,3326.01,125,40,0,0.0,0,1,14
2023-03-13,P017,Electronics,13.0,18823.75,61,59,0,0.0,0,3,7
2023-12-11,P012,Sports,32.0,4954.8,135,78,0,0.0,0,12,6
2022-02-20,P048,Apparel,33.0,1864.95,95,51,0,0.0,6,2,7
2022-01-15,P042,Apparel,46.0,1200.2,89,31,1,29.2,5,1,8
2023-08-27,P007,Electronics,26.0,14354.58,65,60,0,0.0,6,8,14
2023-04-10,P025,Apparel,21.0,1356.43,143,51,0,0.0,0,4,5
2023-01-20,P031,Apparel,23.0,733.71,143,47,0,0.0,4,1,13
2022-04-05,P037,Electronics,9.0,5829.93,70,46,0,0.0,1,4,10
2022-06-12,P013,Beauty,45.0,2354.54,129,77,0,0.0,6,6,10
2022-06-10,P036,Beauty,40.0,981.87,86,22,0,0.0,4,6,8
2022-09-08,P013,Beauty,46.0,23370.5,83,77,0,0.0,3,9,10
2023-09-04,P005,Electronics,14.0,8102.86,88,72,0,0.0,0,9,9
2022-07-03,P006,Electronics,26.0,10494.37,177,79,0,0.0,6,7,13
2022-07-11,P044,Sports,26.0,2108.64,40,36,0,0.0,0,7,12
2022-07-29,P042,Apparel,29.0,1190.13,68,31,0,0.0,4,7,8
2023-01-25,P024,Electronics,18.0,2758.09,150,58,0,0.0,2,1,2
2023-12-03,P049,Apparel,70.0,1134.17,23,23,0,0.0,6,12,8
2023-12-05,P026,Home,23.0,7395.67,49,42,0,0.0,1,12,8
2022-02-17,P040,Apparel,28.0,1422.78,158,51,0,0.0,3,2,9
2023-01-04,P010,Home,14.0,2102.37,127,43,0,0.0,2,1,12
2022-09-27,P004,Apparel,27.0,3351.01,100,40,0,0.0,1,9,14
2022-04-13,P043,Electronics,10.0,13666.49,291,68,0,0.0,2,4,6
2023-02-20,P032,Electronics,11.0,7066.75,103,39,0,0.0,0,2,12
2023-12-27,P005,Electronics,40.0,8074.81,277,72,0,0.0,2,12,9
2022-05-18,P048,Apparel,33.0,1910.54,139,51,0,0.0,2,5,7
2022-06-07,P040,Apparel,29.0,1417.7,138,51,0,0.0,1,6,9
2023-07-01,P025,Apparel,27.0,1387.21,168,51,0,0.0,5,7,5
2023-10-25,P047,Electronics,22.0,16115.29,53,21,0,0.0,2,10,6
2023-08-31,P035,Sports,27.0,1798.77,177,76,0,0.0,3,8,5
2022-09-07,P013,Beauty,47.0,2385.02,129,77,0,0.0,2,9,10
2022-04-25,P033,Electronics,18.0,9546.95,89,74,0,0.0,0,4,13
2022-02-24,P002,Sports,22.0,5508.33,127,55,0,0.0,3,2,9
2022-06-23,P008,Beauty,26.0,1998.14,27,20,0,0.0,3,6,10
2022-05-06,P038,Electronics,16.0,12959.34,84,52,0,0.0,4,5,4
2022-08-17,P044,Sports,21.0,2127.21,101,36,0,0.0,2,8,12
2023-11-30,P048,Apparel,54.0,1948.32,69,51,0,0.0,3,11,7
2022-03-22,P036,Beauty,27.0,952.42,67,22,0,0.0,1,3,8
2023-11-24,P008,Beauty,115.0,2046.24,0,20,1,50.5,4,11,10
2022-10-11,P031,Apparel,38.0,708.44,121,47,0,0.0,1,10,13
2022-03-16,P040,Apparel,24.0,1392.02,171,51,0,0.0,2,3,9
2022-10-07,P026,Home,35.0,7462.39,122,42,0,0.0,4,10,8
2022-11-28,P031,Apparel,85.0,726.13,130,47,1,49.0,0,11,13
2022-08-18,P022,Electronics,16.0,14041.58,48,34,0,0.0,3,8,11
2023-02-16,P035,Sports,22.0,1801.5,120,76,0,0.0,3,2,5
2023-10-24,P026,Home,35.0,7531.06,150,42,0,0.0,1,10,8
2022-12-25,P013,Beauty,100.0,2318.27,293,77,1,14.2,6,12,10
2023-04-29,P029,Apparel,30.0,1327.64,90,41,0,0.0,5,4,13
2023-09-06,P020,Electronics,20.0,19494.82,143,45,0,0.0,2,9,8
2022-11-14,P006,Electronics,21.0,10329.49,103,79,0,0.0,0,11,13
2022-05-06,P036,Beauty,39.0,965.66,55,22,0,0.0,4,5,8
2023-06-18,P042,Apparel,38.0,1188.0,80,31,0,0.0,6,6,8
2023-11-26,P011,Electronics,79.0,6534.1,50,27,1,56.3,6,11,4
2023-05-10,P023,Electronics,24.0,2586.49,113,32,0,0.0,2,5,4
2022-08-09,P021,Apparel,32.0,2781.97,101,58,0,0.0,1,8,12
2023-06-26,P044,Sports,19.0,2011.01,107,36,0,0.0,0,6,12
2022-02-15,P047,Electronics,15.0,16777.84,41,21,0,0.0,1,2,6
2022-10-18,P009,Apparel,34.0,3387.85,171,43,0,0.0,1,10,2
2022-08-06,P050,Electronics,19.0,19529.63,231,78,0,0.0,5,8,2
2022-12-22,P046,Home,27.0,952.5,152,56,0,0.0,3,12,2
2023-11-05,P006,Electronics,48.0,10194.66,88,79,0,0.0,6,11,13
2023-02-23,P036,Beauty,28.0,998.14,68,22,0,0.0,3,2,8
2022-04-08,P004,Apparel,34.0,3323.58,99,40,0,0.0,4,4,14
2022-03-05,P036,Beauty,37.0,981.39,41,22,0,0.0,5,3,8
2023-03-09,P025,Apparel,35.0,1405.41,179,51,1,20.4,3,3,5
2022-01-12,P040,Apparel,27.0,1415.81,142,51,0,0.0,2,1,9
2023-03-04,P046,Home,16.0,1000.81,208,56,0,0.0,5,3,2
2023-11-17,P017,Electronics,29.0,18592.31,177,59,0,0.0,4,11,7
2023-03-25,P049,Apparel,41.0,1124.69,-66,23,0,0.0,5,3,8
2023-04-27,P035,Sports,22.0,1742.78,281,76,0,0.0,3,4,5
2022-08-21,P032,Electronics,22.0,6845.33,76,39,0,0.0,6,8,12
2023-01-15,P003,Home,31.0,4718.47,300,79,1,16.1,6,1,10
2023-09-13,P036,Beauty,41.0,964.26,72,22,0,0.0,2,9,8
2023-01-04,P011,Electronics,15.0,6627.71,106,27,0,0.0,2,1,4
2023-08-18,P003,Home,16.0,4816.76,154,79,0,0.0,4,8,10
2023-05-09,P041,Electronics,12.0,17985.38,165,68,0,0.0,1,5,2
2023-06-08,P014,Electronics,18.0,22794.11,56,28,0,0.0,3,6,9
2022-12-13,P010,Home,29.0,2100.75,65,43,0,0.0,1,12,12
2023-02-08,P033,Electronics,10.0,9630.78,184,74,0,0.0,2,2,13
2022-10-22,P015,Electronics,26.0,12204.5,177,52,0,0.0,5,10,8
2023-09-26,P042,Apparel,25.0,1196.87,47,31,0,0.0,1,9,8
2022-07-15,P021,Apparel,27.0,2790.14,158,58,0,0.0,4,7,12
2022-05-02,P032,Electronics,21.0,6821.95,40,39,0,0.0,0,5,12
2022-12-11,P035,Sports,45.0,1728.46,179,76,0,0.0,6,12,5
2022-08-19,P043,Electronics,24.0,13594.59,249,68,0,0.0,4,8,6
2022-10-22,P034,Sports,42.0,2429.5,174,52,0,0.0,5,10,2
2023-12-18,P041,Electronics,21.0,18528.18,174,68,0,0.0,0,12,2
2023-08-18,P006,Electronics,14.0,10191.64,265,79,0,0.0,4,8,13
2023-11-22,P007,Electronics,30.0,14630.78,126,60,0,0.0,2,11,14
2022-01-28,P031,Apparel,25.0,733.87,81,47,0,0.0,4,1,13
2023-05-14,P039,Home,23.0,2529.5,83,43,0,0.0,6,5,12
2023-06-28,P014,Electronics,21.0,23434.68,108,28,0,0.0,2,6,9
2022-05-12,P017,Electronics,14.0,18955.11,95,59,0,0.0,3,5,7
2022-12-04,P025,Apparel,46.0,1378.79,125,51,0,0.0,6,12,5
2022-07-31,P032,Electronics,17.0,7229.12,172,39,0,0.0,6,7,12
2023-08-24,P041,Electronics,26.0,18364.63,76,68,0,0.0,3,8,2
2022-01-19,P036,Beauty,32.0,979.66,59,22,0,0.0,2,1,8
2023-06-28,P002,Sports,19.0,5594.96,231,55,0,0.0,2,6,9
2023-12-13,P022,Electronics,23.0,13837.14,117,34,0,0.0,2,12,11
2023-12-06,P033,Electronics,33.0,9597.61,148,74,0,0.0,2,12,13
2023-06-16,P019,Apparel,25.0,761.35,99,33,0,0.0,4,6,4
2023-08-19,P008,Beauty,49.0,2052.26,71,20,0,0.0,5,8,10
2022-12-15,P017,Electronics,37.0,19107.4,144,59,0,0.0,3,12,7
2023-05-01,P034,Sports,30.0,2471.91,114,52,0,0.0,0,5,2
2023-03-31,P012,Sports,25.0,4847.51,224,78,0,0.0,4,3,6
2023-01-03,P004,Apparel,22.0,3416.83,103,40,0,0.0,1,1,14
2023-10-12,P007,Electronics,31.0,14572.62,224,60,0,0.0,3,10,14
2023-04-19,P036,Beauty,32.0,997.53,43,22,0,0.0,2,4,8
2023-09-16,P012,Sports,29.0,4753.46,97,78,0,0.0,5,9,6
2023-01-13,P014,Electronics,14.0,22878.28,40,28,0,0.0,4,1,9
2022-08-03,P050,Electronics,15.0,19074.65,273,78,0,0.0,2,8,2
2022-03-11,P020,Electronics,15.0,19171.09,51,45,0,0.0,4,3,8
2022-11-16,P046,Home,27.0,982.3,84,56,0,0.0,2,11,2
2022-03-07,P011,Electronics,15.0,6435.88,67,27,0,0.0,0,3,4
2023-07-21,P012,Sports,21.0,4731.57,128,78,0,0.0,4,7,6
2022-01-28,P014,Electronics,13.0,23605.62,101,28,0,0.0,4,1,9
2023-05-13,P037,Electronics,16.0,5658.36,148,46,0,0.0,5,5,10
2022-02-17,P045,Electronics,16.0,16258.36,33,21,0,0.0,3,2,13
2022-06-17,P048,Apparel,30.0,1886.46,155,51,0,0.0,4,6,7
2022-01-30,P021,Apparel,32.0,2845.47,119,58,0,0.0,6,1,12
2023-10-27,P043,Electronics,22.0,13492.95,205,68,0,0.0,4,10,6
2022-07-17,P043,Electronics,29.0,13280.12,99,68,0,0.0,6,7,6
2022-07-21,P015,Electronics,17.0,12284.85,176,52,0,0.0,3,7,8
2022-10-19,P048,Apparel,39.0,1929.62,158,51,0,0.0,2,10,7
2023-04-29,P050,Electronics,29.0,19825.72,228,78,0,0.0,5,4,2
2022-02-10,P047,Electronics,25.0,16830.86,76,21,0,0.0,3,2,6
2023-05-17,P032,Electronics,13.0,6966.09,113,39,0,0.0,2,5,12
2022-07-06,P034,Sports,29.0,2391.01,86,52,0,0.0,2,7,2
2023-03-09,P020,Electronics,35.0,19752.28,74,45,1,43.0,3,3,8
2023-12-24,P026,Home,60.0,7228.13,130,42,1,28.4,6,12,8
2022-11-24,P022,Electronics,21.0,14062.73,49,34,0,0.0,3,11,11
2022-06-27,P015,Electronics,16.0,12683.36,212,52,0,0.0,0,6,8
2023-06-20,P045,Electronics,17.0,16081.15,89,21,0,0.0,1,6,13
2023-10-09,P026,Home,39.0,7301.34,74,42,0,0.0,0,10,8
2023-11-08,P031,Apparel,43.0,711.37,138,47,0,0.0,2,11,13
2022-07-26,P009,Apparel,15.0,3412.24,76,43,0,0.0,1,7,2
2023-04-14,P036,Beauty,42.0,980.2,75,22,0,0.0,4,4,8
2023-07-27,P018,Apparel,26.0,3074.48,45,20,0,0.0,3,7,4
2023-08-12,P049,Apparel,33.0,1156.64,48,23,0,0.0,5,8,8
2023-11-14,P036,Beauty,80.0,967.72,21,22,1,24.0,1,11,8
2022-02-12,P047,Electronics,20.0,16358.55,56,21,0,0.0,5,2,6
2023-12-23,P021,Apparel,68.0,2819.06,91,58,0,0.0,5,12,12
2023-10-18,P038,Electronics,54.0,13337.77,141,52,1,52.5,2,10,4
2023-08-01,P011,Electronics,14.0,6383.55,39,27,0,0.0,1,8,4
2023-11-05,P013,Beauty,72.0,2364.52,183,77,0,0.0,6,11,10
2022-10-26,P002,Sports,53.0,5512.61,127,55,1,39.0,2,10,9
2023-05-18,P025,Apparel,33.0,1399.44,64,51,0,0.0,3,5,5
2023-10-31,P025,Apparel,49.0,1415.37,85,51,0,0.0,1,10,5
2022-12-27,P029,Apparel,46.0,1272.45,68,41,0,0.0,1,12,13
2023-11-04,P016,Electronics,42.0,8995.62,111,43,0,0.0,5,11,6
2022-09-04,P042,Apparel,41.0,1153.4,112,31,0,0.0,6,9,8
2022-03-15,P043,Electronics,21.0,13450.13,108,68,0,0.0,1,3,6
2022-10-18,P006,Electronics,30.0,10291.9,97,79,0,0.0,1,10,13
2022-11-08,P019,Apparel,59.0,761.68,62,33,0,0.0,1,11,4
2023-11-23,P008,Beauty,66.0,1985.81,6,20,0,0.0,3,11,10
2023-06-13,P045,Electronics,19.0,16048.58,31,21,0,0.0,1,6,13
2023-05-25,P008,Beauty,41.0,1982.82,41,20,0,0.0,3,5,10
2022-09-30,P027,Electronics,21.0,11314.68,80,62,0,0.0,4,9,14
2023-07-08,P032,Electronics,18.0,7057.74,83,39,0,0.0,5,7,12
2023-02-25,P035,Sports,36.0,1768.22,203,76,0,0.0,5,2,5
2023-03-27,P003,Home,34.0,4831.2,272,79,0,0.0,0,3,10
2023-05-03,P038,Electronics,13.0,13124.48,104,52,0,0.0,2,5,4
2022-06-24,P028,Apparel,24.0,11416.7,127,51,0,0.0,4,6,8
2022-10-08,P009,Apparel,53.0,3453.17,74,43,0,0.0,5,10,2
2023-03-26,P014,Electronics,16.0,23602.71,106,28,0,0.0,6,3,9
2022-05-24,P038,Electronics,18.0,12971.07,201,52,0,0.0,1,5,4
2022-11-08,P007,Electronics,31.0,14136.95,224,60,0,0.0,1,11,14
2022-11-27,P037,Electronics,51.0,5901.71,138,46,1,16.2,6,11,10
2023-10-29,P013,Beauty,52.0,2341.06,200,77,0,0.0,6,10,10
2023-07-30,P034,Sports,32.0,2508.22,130,52,0,0.0,6,7,2
2023-04-28,P048,Apparel,30.0,1891.67,73,51,0,0.0,4,4,7
2023-06-20,P029,Apparel,35.0,1319.45,86,41,0,0.0,1,6,13
2022-12-25,P017,Electronics,46.0,19201.97,166,59,1,13.1,6,12,7
2023-09-13,P027,Electronics,20.0,11153.39,187,62,0,0.0,2,9,14
2023-12-23,P049,Apparel,44.0,1175.63,65,23,0,0.0,5,12,8
2022-07-23,P037,Electronics,25.0,5658.1,179,46,0,0.0,5,7,10
2022-11-28,P016,Electronics,59.0,9125.8,119,43,1,51.8,0,11,6
2023-05-08,P015,Electronics,21.0,12475.11,181,52,0,0.0,0,5,8
2022-10-16,P018,Apparel,45.0,3096.45,51,20,0,0.0,6,10,4
2022-10-26,P033,Electronics,38.0,9287.23,254,74,1,13.1,2,10,13
2023-09-04,P024,Electronics,32.0,2786.75,145,58,0,0.0,0,9,2
2023-07-19,P039,Home,17.0,2585.08,58,43,0,0.0,2,7,12
2022-03-24,P037,Electronics,23.0,5949.69,100,46,0,0.0,3,3,10
2022-12-23,P020,Electronics,22.0,19357.98,99,45,0,0.0,4,12,8
2023-09-12,P034,Sports,26.0,2389.7,85,52,0,0.0,1,9,2
2023-07-05,P026,Home,12.0,7275.91,67,42,0,0.0,2,7,8
2022-01-09,P033,Electronics,19.0,9614.26,167,74,0,0.0,6,1,13
2023-11-14,P021,Apparel,89.0,2715.37,73,58,1,37.0,1,11,12
2022-05-19,P048,Apparel,25.0,1882.65,114,51,0,0.0,3,5,7
2022-10-31,P041,Electronics,30.0,18550.38,249,68,0,0.0,0,10,2
2022-05-11,P002,Sports,35.0,5621.36,232,55,0,0.0,2,5,9
2022-05-25,P024,Electronics,19.0,2705.35,71,58,0,0.0,2,5,2
2023-10-15,P033,Electronics,49.0,9250.87,216,74,1,48.2,6,10,13
2023-08-23,P018,Apparel,25.0,3196.58,40,20,0,0.0,2,8,4
2023-01-27,P039,Home,15.0,2596.81,103,43,0,0.0,4,1,12
2023-04-11,P039,Home,19.0,2655.92,162,43,0,0.0,1,4,12
2022-07-04,P003,Home,17.0,4742.12,128,79,0,0.0,0,7,10
2023-03-30,P025,Apparel,18.0,1391.57,98,51,0,0.0,3,3,5
2023-03-10,P029,Apparel,47.0,1269.29,100,41,1,51.5,4,3,13
2022-06-06,P046,Home,23.0,968.41,82,56,0,0.0,0,6,2
2023-12-30,P012,Sports,48.0,4987.52,87,78,0,0.0,5,12,6
2022-02-22,P016,Electronics,8.0,9021.37,166,43,0,0.0,1,2,6
2022-05-08,P009,Apparel,34.0,3410.08,126,43,0,0.0,6,5,2
2022-11-05,P050,Electronics,38.0,19007.68,271,78,0,0.0,5,11,2
2023-05-21,P038,Electronics,27.0,12879.84,199,52,0,0.0,6,5,4
2022-03-17,P020,Electronics,32.0,19790.92,139,45,1,44.6,3,3,8
2022-06-30,P043,Electronics,19.0,13081.19,216,68,0,0.0,3,6,6
2023-07-02,P039,Home,15.0,2577.51,114,43,0,0.0,6,7,12
2023-07-05,P035,Sports,26.0,1776.85,183,76,0,0.0,2,7,5
2022-12-01,P028,Apparel,47.0,1140.53,152,51,0,0.0,3,12,8
2023-02-13,P040,Apparel,14.0,1414.02,151,51,0,0.0,0,2,9
2023-06-03,P034,Sports,22.0,2421.42,165,52,0,0.0,5,6,2
2022-03-15,P029,Apparel,25.0,1328.2,98,41,0,0.0,1,3,13
2022-05-26,P002,Sports,30.0,5777.19,147,55,0,0.0,3,5,9
2023-05-07,P030,Electronics,21.0,22923.57,234,64,0,0.0,6,5,10
2022-02-27,P033,Electronics,15.0,9739.53,282,74,0,0.0,6,2,13
2022-07-05,P046,Home,17.0,972.72,188,56,0,0.0,1,7,2
2022-06-19,P035,Sports,35.0,1713.15,180,76,0,0.0,6,6,5
2022-12-22,P010,Home,36.0,2056.29,139,43,0,0.0,3,12,12
2023-12-09,P018,Apparel,57.0,3146.29,19,20,0,0.0,5,12,4
